CustomerId,Exited,P_Hat
15612087,0,0.124389473648035
15752047,0,0.250755739792557
15624592,0,0.0304701930886078
15573152,0,0.238964227131771
15594917,0,0.0973395011614532
15785542,0,0.172878463326596
15723488,1,0.243085910780479
15680920,0,0.284633923712342
15786308,0,0.140174421334964
15659366,1,0.232879332495606
15774854,1,0.156229657196769
15725311,0,0.0639851813075289
15787155,0,0.0335123210004927
15727829,0,0.0730139954122037
15733247,1,0.0876712275702968
15568748,1,0.219358488557073
15699029,0,0.172370518190862
15774393,0,0.0438019023780356
15676895,1,0.215239275698922
15637753,1,0.544470346840644
15605461,0,0.327040032204435
15808473,0,0.397164662413168
15627000,0,0.166854991169961
15787174,0,0.0890861530598368
15723886,0,0.0394516207112527
15704769,0,0.522754014745671
15772896,1,0.383786634645471
15711540,0,0.0491762835395145
15764866,1,0.534717948508942
15794056,1,0.307602640626711
15795149,0,0.0351835038149684
15812009,0,0.135638012734277
15651001,0,0.470380183630795
15813844,0,0.0603837668347667
15596175,1,0.584686743230302
15576269,0,0.109442057182546
15797219,1,0.307774273326636
15685500,0,0.149265049443566
15599792,0,0.0412365120014309
15657566,0,0.0572751840173697
15772423,1,0.596227768056874
15628112,0,0.406177433603812
15753754,0,0.069562810994063
15793726,0,0.652147811966681
15694717,0,0.153412443139077
15665834,0,0.071094682514022
15765297,0,0.0620077333899868
15636684,0,0.0336491637260328
15592979,0,0.356498285096372
15750803,0,0.0699520588687759
15607178,0,0.133657195832438
15713853,0,0.158617239706433
15673481,0,0.441874814677449
15686776,0,0.204470284826227
15673693,0,0.0584304131070188
15700696,0,0.041728140829731
15813163,0,0.264705004829147
15653857,0,0.0441097688898811
15777076,0,0.11531891794807
15717398,1,0.244348805302221
15799217,0,0.375299868633304
15787071,0,0.0583535462926742
15619955,1,0.235619027317822
15796505,0,0.16248500889534
15725166,0,0.0739781876636682
15800116,0,0.0766285937046657
15758685,0,0.0723564545202671
15694456,1,0.242945939789351
15767339,0,0.399310418923964
15683562,0,0.0611245645636164
15782210,1,0.238086715506625
15668893,0,0.0474429036030706
15669169,0,0.022905473797494
15643024,1,0.138872703220495
15699389,0,0.0880670655525832
15708608,0,0.0336425456980554
15626144,0,0.195564321060799
15573112,0,0.115068359971972
15790678,0,0.22215443342707
15727556,0,0.052713160549695
15697307,0,0.10083723049209
15652266,0,0.172185232209197
15607098,0,0.30214258645184
15655774,0,0.0662650436307654
15590241,1,0.212333538285157
15785819,0,0.0509449447822896
15723654,0,0.0839136947995097
15774510,0,0.0760087877858621
15684173,1,0.259440408868747
15650068,0,0.297939963409183
15811490,0,0.0361481509828375
15803976,0,0.124473128144717
15682541,0,0.26449009096205
15695699,0,0.104298052642028
15624188,0,0.0557331786464535
15812191,0,0.154912122174911
15636673,0,0.0498942707934715
15594898,1,0.0769668321903773
15660211,0,0.271087171387287
15773972,1,0.377978676782723
15746726,0,0.251151186224833
15712287,0,0.658631906221565
15702919,0,0.208168076099473
15674398,0,0.139119121671265
15797960,0,0.796347334666724
15631868,0,0.0663838342705731
15581539,0,0.144068299943433
15662736,1,0.377584734168195
15666252,0,0.0602989425516568
15677512,0,0.0867549445382881
15626114,0,0.0933769928989656
15810834,0,0.39057227950411
15678910,0,0.0686626882266688
15694408,1,0.219654235918341
15585215,0,0.129879192588822
15682757,0,0.0782796980760738
15736601,0,0.160402238241853
15601848,0,0.120011841916005
15736008,1,0.407928498239313
15669064,0,0.129506919707154
15624528,0,0.0600084283962842
15598493,0,0.109144890756639
15601274,0,0.33534486979444
15702669,0,0.203700682320165
15728669,1,0.326018227755386
15742668,0,0.276304843664773
15697441,1,0.121750184557246
15740476,0,0.152643401416093
15648064,0,0.102041364773079
15636624,1,0.287041217092955
15807923,1,0.45206570970828
15745844,1,0.236217484500777
15786170,0,0.128603538402951
15681081,0,0.156555837798628
15684484,0,0.0475303543144539
15785869,0,0.0866512969647307
15763859,0,0.244203758628841
15658935,0,0.359171302125191
15747358,0,0.457699208797759
15735203,0,0.169082770293197
15576256,0,0.0564117390789155
15659420,0,0.0474946522300273
15593365,0,0.0789342688693357
15777352,0,0.215944495766817
15812007,0,0.0196573589849991
15625461,0,0.190350348038551
15739438,0,0.0922290105993559
15611759,0,0.297598857316933
15661629,1,0.157048721186679
15633950,0,0.09346377173207
15592386,0,0.203758481066349
15803716,0,0.0248885661683965
15696674,1,0.343480721061199
15706365,0,0.238986978478104
15745088,0,0.306115841931438
15676715,0,0.307320711575738
15613085,0,0.0672018913829256
15633537,0,0.514227043929807
15594720,0,0.189589961556599
15684042,0,0.108732372177647
15583303,0,0.190294696146522
15611579,0,0.0927666866917871
15774696,0,0.809108014189955
15694506,0,0.0959179927449043
15688074,0,0.0920574905985749
15759537,0,0.103971198563481
15758449,0,0.0855588476004547
15583456,1,0.172500574624464
15667871,0,0.174156780999436
15677371,0,0.190823452986829
15629677,1,0.208703382378561
15713578,0,0.184253600463869
15591509,0,0.152097605944037
15568240,0,0.132631851286208
15622993,0,0.171583782817052
15689294,0,0.440351214560003
15720910,0,0.429901050030546
15721181,0,0.219582383970283
15776433,0,0.231797381675139
15748936,0,0.130967437214867
15717225,0,0.0982740441237647
15685226,0,0.1259782756464
15785611,0,0.145946050914522
15573456,1,0.271235544789007
15684548,1,0.136580975940215
15620505,0,0.0536838368746255
15807432,0,0.209435272833612
15584766,0,0.058285158227471
15612187,0,0.254868308366949
15762218,0,0.0806078552063457
15646372,1,0.775054558845571
15690452,0,0.420125011669007
15747795,0,0.238850023723202
15781589,0,0.115659992397391
15732674,0,0.0677091200092537
15642291,0,0.0163564451368532
15692761,0,0.117172755696073
15578045,1,0.482196585756396
15745354,0,0.203669215316084
15701376,0,0.119803823265945
15691625,0,0.547454332058857
15566594,0,0.0444118538434377
15760431,0,0.0471099396046849
15686302,0,0.075641330322799
15801559,1,0.219627649576894
15810432,0,0.0976828049101071
15809616,0,0.0593519842014383
15720559,1,0.837359566193884
15695632,0,0.130175770082865
15659843,0,0.318000482273042
15615624,0,0.114546234719742
15810418,1,0.80498519056403
15716186,0,0.224047600924911
15674551,1,0.382832656465399
15622834,0,0.188616676640939
15566111,0,0.151976638395371
15784597,0,0.0879420186003536
15652883,0,0.340609448926419
15806964,0,0.124671929105744
15576313,0,0.509257355403848
15806467,1,0.399371083470147
15597602,1,0.424325011354883
15743040,0,0.165233249541717
15705521,0,0.410951188288233
15595039,1,0.452488718293207
15799384,0,0.0999351041469501
15581197,0,0.255743294606397
15693737,0,0.310686645162399
15624623,0,0.15182245696812
15783501,0,0.263872685363809
15690134,0,0.314789854108621
15782735,0,0.196541537461445
15611088,0,0.119240296791621
15672145,0,0.0909616949848803
15732628,0,0.127346490450508
15787470,1,0.339857250149056
15803406,0,0.0546451645223761
15730460,0,0.137244056293686
15644572,0,0.0973717360300291
15694860,1,0.281467728697153
15658169,0,0.394350654633304
15794396,0,0.486246397056393
15785798,0,0.0479372522283662
15710825,0,0.128089683068412
15668444,0,0.407390171556541
15726631,0,0.121580679358543
15733797,0,0.129215611534742
15747960,0,0.0381229669375494
15634632,0,0.133635317191734
15707362,1,0.226076236259256
15662976,0,0.0496393449998974
15732778,0,0.0905388868041955
15718443,0,0.15703465527257
15670039,0,0.141483912571461
15773792,1,0.0840867249946181
15613786,0,0.0197449041384778
15726032,0,0.139284282126174
15663252,0,0.0455094856547251
15593782,1,0.391904242585722
15633283,0,0.114209071804769
15749167,0,0.0394953174247795
15759298,0,0.0338175089844464
15683625,1,0.189627756780714
15635367,0,0.0887137379630102
15681705,0,0.0615097290909981
15603156,0,0.17086549312832
15591986,1,0.48081269464135
15798888,0,0.163716619985531
15809722,0,0.296568027464617
15677538,0,0.0563787380557147
15797736,0,0.0412723848394088
15695585,0,0.0530698904362757
15744398,0,0.0879819185952991
15750658,0,0.10202037111292
15578186,0,0.312533296472648
15676519,1,0.443094401931359
15637954,0,0.104516743644397
15758639,0,0.123670429970302
15613772,1,0.0903728722373749
15731744,0,0.0293832763679367
15807709,0,0.481251376427927
15714689,0,0.0453594915417966
15699005,0,0.150557897648597
15624170,0,0.114404825326511
15725679,1,0.372918589663279
15585865,1,0.280921229730407
15804256,0,0.107571855376541
15662403,0,0.197008568175285
15733616,0,0.0785772758249906
15591995,0,0.0557938040787071
15677020,1,0.298518060134489
15727688,0,0.035864033351338
15715941,0,0.141678000375442
15714485,1,0.522618770401239
15730059,0,0.0981897234039136
15715527,0,0.282521834626317
15576623,0,0.0891687738073092
15805565,0,0.212819085448036
15677307,0,0.492670445678019
15773890,0,0.0154579531400639
15598883,0,0.0832156501167361
15568506,0,0.138124412980027
15761043,0,0.438220048070894
15782236,0,0.0990552272626873
15593601,0,0.0546858838775276
15682048,1,0.278325257626372
15746902,0,0.117139174909936
15752081,1,0.240007917268486
15781307,0,0.278274289581445
15775912,1,0.132386317199497
15745417,0,0.249755585550243
15671256,1,0.238696660290947
15653547,0,0.206495475538944
15595766,0,0.0703047890355308
15742358,0,0.0943128093337758
15763274,0,0.340020947329841
15786063,0,0.0495092760779835
15600258,0,0.0718198880536028
15573318,0,0.0599576975619179
15653849,1,0.66336995151515
15694272,0,0.0455647308261387
15736112,0,0.367724373467796
15749851,0,0.0546443640125533
15663478,0,0.0473138083428136
15592300,0,0.159709491796145
15567832,0,0.33007401579484
15776780,1,0.463279592433464
15592846,0,0.259311216810096
15739803,0,0.0963709386906147
15794142,1,0.597437940832107
15762729,1,0.295397254483824
15667896,0,0.0561563444474119
15626578,0,0.0207947855374138
15776223,0,0.162539565905259
15705953,1,0.394639686249277
15802593,1,0.162753833784122
15615457,0,0.34742771400499
15708916,0,0.149583593583147
15720187,0,0.325851895625587
15595440,0,0.151732491229517
15600651,0,0.0171064666884545
15750141,0,0.397809903609522
15657284,1,0.245271638452571
15763063,0,0.126427547395062
15709324,0,0.116611508981349
15711309,0,0.280005131579826
15775318,1,0.244377226163202
15705515,0,0.3613473081578
15634844,1,0.40374850225614
15717046,0,0.132919542124673
15571816,0,0.469082079950403
15670080,0,0.134623596798503
15800440,0,0.321239177165709
15665678,0,0.0662623783719841
15665956,1,0.377980496019444
15788126,0,0.118661677284638
15811773,0,0.0477531678853005
15651674,1,0.528755192680129
15689614,0,0.473980923047335
15795564,0,0.0828402054631846
15706647,0,0.0254358227675337
15728505,0,0.113269952188738
15730076,1,0.232662781107815
15622003,0,0.134404909937141
15607312,1,0.156081518277413
15644753,0,0.079522467981761
15653620,0,0.0397152855236242
15761986,0,0.241433801192516
15633922,0,0.0384055668471292
15734674,0,0.269435571176195
15658032,0,0.0546976282763649
15692671,0,0.110352246237104
15737741,1,0.0872330288664217
15576352,0,0.278193131003736
15753719,0,0.325141066080505
15803689,1,0.684628060377135
15718057,1,0.506322128620343
15722010,1,0.411502523197279
15680998,0,0.0790573973708476
15614782,0,0.14643084974423
15591047,1,0.438333692167494
15788291,1,0.216817784802364
15604044,0,0.183613125589766
15679587,0,0.0887335344346571
15775153,0,0.13798571071068
15603925,0,0.0478757775939714
15680970,0,0.537576478156311
15697183,0,0.170280006953196
15567446,0,0.15024377669948
15637476,1,0.773364131803209
15714939,0,0.202296793840949
15683503,1,0.103850900708926
15645569,0,0.0458025441863064
15782569,0,0.516985287511061
15592387,1,0.0920118142909873
15609286,0,0.0647493487551661
15814035,0,0.0286124958796318
15661249,0,0.134362778487964
15629117,0,0.0677872357976895
15607170,0,0.0396734149178561
15586585,0,0.693722005249757
15686611,0,0.122619579799509
15603203,0,0.104504626076642
15619857,0,0.501528383412514
15805062,0,0.0796238544200567
15660271,0,0.0640689290073707
15745295,1,0.151974740850262
15719352,0,0.180624571231087
15766575,1,0.830145633036282
15594594,0,0.103727963218279
15646161,0,0.0727866336568135
15682585,0,0.159941064843253
15603134,0,0.131097466425755
15636444,0,0.465493859813828
15773456,0,0.123036213047346
15745307,0,0.25538693634265
15604119,0,0.141683714599081
15626900,0,0.0509352428455373
15605447,0,0.343254802792385
15589030,0,0.0981924218056342
15692463,0,0.15740134413993
15712403,1,0.631278921879679
15811762,1,0.740957162493724
15718673,0,0.186711954528513
15724282,0,0.216520869400111
15738181,1,0.101046417162434
15633648,0,0.396614927935365
15603323,0,0.162523740342742
15583725,0,0.152243463337514
15588350,0,0.149754854511967
15798398,0,0.248924917295343
15784844,1,0.319199596394411
15580684,0,0.170646871848381
15809663,0,0.0658429474974906
15640078,1,0.48241181678706
15698786,1,0.271059953549059
15569807,1,0.218815477483126
15730830,0,0.0462140386220652
15805112,0,0.196446524785856
15633064,0,0.210914698668609
15703119,0,0.049604937922354
15730447,0,0.170854888493403
15813850,0,0.129840795954312
15711889,0,0.250273565737997
15664610,1,0.295730893223098
15751710,0,0.0397350585343453
15692926,0,0.0671386439232085
15813741,0,0.033317207804836
15698474,0,0.487767181895228
15568595,0,0.355609006431582
15603065,0,0.119377099708659
15592937,0,0.275835589484481
15699637,0,0.233659879778712
15667215,0,0.0318175407546445
15788659,0,0.0855823596671135
15763218,0,0.105762124977147
15645772,0,0.0332535883135944
15725511,0,0.0849498109499255
15575024,0,0.0305166645770451
15640825,0,0.12935407112929
15662397,0,0.160521430678771
15576368,0,0.63217920592865
15674991,0,0.0618076730817129
15721024,0,0.0723037086093388
15745621,0,0.0756074533330801
15642394,0,0.0442828366858632
15754605,0,0.0930062545560997
15607040,0,0.28147324373962
15715142,1,0.209118338218963
15810978,0,0.471657554179144
15668886,0,0.210112304718336
15780804,0,0.240907784447307
15613880,0,0.269929622883045
15775238,0,0.273035703554756
15786905,0,0.450411729125587
15747867,0,0.079725844418943
15600337,1,0.255141849770285
15801277,0,0.0714208421057467
15579334,1,0.572008355497626
15802741,1,0.511498357505706
15720649,0,0.260297195211503
15589493,0,0.176362440036573
15688251,0,0.235973125929233
15665238,0,0.285377381569759
15740900,0,0.0391322095271205
15681068,0,0.181204172209867
15748625,0,0.170733153311779
15727299,1,0.362820027746779
15620204,1,0.550291432937541
15669516,0,0.0431890609405697
15736534,0,0.111462934972633
15803457,0,0.137468353046577
15659098,0,0.114361014283223
15603436,0,0.236494347988095
15566292,0,0.0489828197205581
15808621,0,0.124038513520872
15580148,1,0.316771500448219
15776231,0,0.125923237275646
15773809,0,0.177549701763288
15649423,0,0.0674083283890367
15734886,0,0.220175270655908
15722548,0,0.371059476774321
15650288,0,0.290993564051528
15629448,0,0.207781107690495
15716164,0,0.370132978550848
15807609,1,0.119201063595339
15578977,0,0.0906519160099137
15677369,0,0.461747668462013
15804072,0,0.254100815939701
15696859,0,0.212183063692642
15653780,0,0.126643126569874
15721658,1,0.331609017419025
15578761,1,0.160800424134208
15736879,0,0.0522072589318914
15571973,0,0.286094190418508
15626742,0,0.0666451671460404
15672692,0,0.126353170399063
15673570,0,0.0463317122762522
15767432,0,0.028712293027654
15654238,0,0.320042474421384
15612525,1,0.576354318265206
15812750,0,0.0299732857683512
15790757,0,0.0803736435742857
15723873,0,0.130737558109236
15744607,1,0.372634092561204
15612966,1,0.604452510245356
15784209,0,0.109167982964066
15794278,0,0.376649455378251
15766741,0,0.0755342994219548
15661036,0,0.206683037257039
15705639,0,0.142830062282896
15637414,0,0.0479505588218099
15716835,0,0.0299843751950703
15696231,0,0.0403352061161023
15641675,1,0.446874028970936
15670755,0,0.200241593778202
15640059,0,0.0594933382409469
15787619,0,0.05012806269745
15587535,0,0.460215498319894
15813034,0,0.0748872959106741
15698839,0,0.247835356890661
15790314,0,0.0667621842103149
15634245,0,0.591653712585731
15677305,0,0.108303038117316
15661526,0,0.288976909483301
15685997,0,0.263700268978554
15660101,0,0.101884218852284
15637979,0,0.415748222536618
15815364,0,0.0412575322163573
15647099,0,0.268104619291862
15625944,0,0.258811183075304
15583212,0,0.380573895593194
15582741,1,0.243532477367959
15637876,1,0.419941541707446
15622750,0,0.201810529411226
15672056,1,0.174030525507174
15812351,0,0.15763754435747
15810864,0,0.690376079978045
15677921,1,0.673713013048497
15724296,0,0.219842746049296
15685329,1,0.498907705675749
15584091,1,0.403166678012539
15640442,0,0.124580345764358
15639314,0,0.0361700064064529
15685320,0,0.167669887105927
15789158,1,0.507384776414881
15752137,0,0.0531457596196204
15712551,1,0.785769492885557
15628936,1,0.0968398376707053
15797227,0,0.0223149181858698
15769974,0,0.236345146882532
15737051,0,0.0630204787731022
15585595,0,0.0562222164889888
15654060,0,0.070423699296125
15745196,0,0.175759007259267
15571221,1,0.404343088968408
15660155,0,0.060710777208243
15605284,0,0.0225426062172512
15694366,0,0.19223989134448
15600739,0,0.195880547981462
15653253,0,0.137360836411131
15763431,0,0.0614367559991166
15643696,0,0.111226348605162
15707473,0,0.606773768762881
15769504,0,0.182024081418405
15776807,0,0.0864445145369029
15686870,0,0.262592037720419
15668747,0,0.184443881208716
15766908,0,0.276315958690441
15570134,0,0.0910425461082955
15567367,0,0.278437353456306
15747542,0,0.127886404002861
15762238,0,0.305780908587316
15681554,0,0.13865056353345
15712825,0,0.0459815681110959
15640280,0,0.067262591297979
15756026,1,0.306868836892725
15613319,0,0.165421892575414
15798906,0,0.338853961898576
15708917,0,0.334750431285349
15778463,0,0.271418002175214
15699430,0,0.166751667664769
15649992,0,0.337940146948598
15578980,0,0.0659938082520894
15775306,1,0.0723298621260119
15641655,0,0.100559096412532
15619708,0,0.0751901695611798
15734565,0,0.0696318037388954
15806438,1,0.561307435204849
15591969,0,0.0368485902002489
15747807,0,0.336672706731461
15596939,0,0.290263115171693
15716155,0,0.239798452922584
15765311,0,0.109328232972168
15757811,1,0.543465286832997
15603830,0,0.123958097466971
15660602,0,0.107807275868065
15660535,0,0.144898347927401
15666633,0,0.162854972326523
15596914,0,0.146782358529883
15639788,0,0.215762035412386
15695846,0,0.060751868655957
15726234,0,0.105741770780671
15797964,0,0.135427379408499
15625881,0,0.13357812339603
15780628,0,0.128005722032777
15575883,0,0.156210488237764
15585036,0,0.0773129815886446
15589488,0,0.516420681043534
15585888,1,0.183914680095571
15727915,0,0.188781605121239
15707567,1,0.534896903319301
15737792,0,0.192690008781945
15599433,0,0.115458070658977
15672012,1,0.249162308228299
15806983,0,0.281764768767915
15592222,0,0.363312109637476
15608968,0,0.112481265641762
15586959,0,0.285036241917727
15646558,0,0.189251585771062
15725811,0,0.0323458110514865
15572265,0,0.474136280782678
15794048,1,0.631204568825779
15677610,0,0.280086482590875
15745012,0,0.112698800758668
15601589,0,0.251072494133105
15686436,0,0.100279238919912
15693864,1,0.672362843771667
15760550,0,0.0691327968919966
15686137,0,0.0545637156277987
15809087,1,0.531920899827965
15807663,1,0.250454633401144
15809100,1,0.232182044718385
15794916,0,0.0865985402817978
15614215,0,0.129337606976399
15805449,0,0.141108794282081
15686983,0,0.0857424234698168
15808017,0,0.0787261351961167
15756804,1,0.480674207999139
15646810,1,0.422396127761805
15710424,0,0.0559947626624223
15799422,0,0.105407457012206
15692750,1,0.540776330208783
15794549,0,0.0938247216011075
15803764,0,0.0718890034053544
15674840,0,0.11305530002242
15653762,0,0.314657845104041
15581229,0,0.185860735442142
15800228,0,0.108738908964313
15656333,0,0.237889413667976
15697497,0,0.178294989915389
15585362,1,0.568976945969313
15571928,1,0.255688836734932
15785519,0,0.179217826718588
15743007,1,0.404304191760337
15777211,0,0.382999741640075
15721935,0,0.0213572714375757
15591711,0,0.198959040095295
15625021,0,0.0721960630726736
15702968,0,0.699604298493909
15600462,0,0.172373797442581
15768104,0,0.164841064007392
15780140,0,0.108818175881759
15585255,0,0.18416292911086
15772781,1,0.173166279481825
15669987,1,0.365475799702722
15697000,0,0.0952808056935989
15733119,0,0.102359744034606
15782390,0,0.251799205435884
15654700,1,0.351289006033524
15632210,0,0.174017086615013
15642041,1,0.351522680509818
15709737,0,0.0601723939800067
15792388,0,0.218663053211185
15786014,0,0.102045373334031
15794580,1,0.435028188241261
15675964,1,0.131976425884563
15814275,0,0.0530796766554431
15724848,1,0.461010901484338
15754713,0,0.0431913030297116
15693814,0,0.0501476287042904
15599660,0,0.062032103488214
15746490,0,0.291067127564584
15566091,0,0.169773734636381
15655961,0,0.186796594917598
15710404,0,0.0611383827859969
15775625,0,0.251561055924918
15792328,1,0.0650302731465349
15719856,0,0.19028017245113
15593773,0,0.105606899315796
15733114,0,0.206103139632393
15797748,0,0.0722290335361855
15743411,1,0.499372159742164
15753337,1,0.279654766632887
15601026,0,0.0775877648671436
15658485,0,0.0813240154368437
15636731,0,0.191449841682386
15628303,0,0.0436828520703508
15633461,0,0.150270145322464
15677135,0,0.469303364370472
15590876,0,0.117433656111278
15790782,0,0.203945690641637
15700476,0,0.163925406183366
15634141,0,0.495780704956147
15737795,1,0.0557664536610925
15790299,0,0.0419827321439609
15675316,0,0.0865775284495489
15613630,1,0.16695043021217
15662100,0,0.286469773859332
15668032,0,0.0893719084291769
15599289,0,0.248580217666023
15754084,0,0.0636580495259124
15676521,0,0.127825041417537
15804586,1,0.380419745802848
15781465,0,0.297773356315228
15729362,0,0.155960698016257
15709295,0,0.0454099802325159
15745324,1,0.246923313084061
15741336,1,0.118423892794221
15783659,0,0.409202017136445
15620981,1,0.458382918677105
15630328,0,0.203166252636837
15785899,0,0.237890414463839
15606149,0,0.6913274370384
15671139,0,0.0854101527425332
15660429,1,0.151591944415213
15571002,0,0.384351384940165
15631681,0,0.111836219805103
15731522,0,0.393854784329858
15619529,0,0.101769934698738
15628034,0,0.115536913286781
15686164,0,0.142021807642979
15582797,0,0.163051889093433
15753831,0,0.0493800969427971
15731815,1,0.575190620257709
15580956,1,0.297383967699617
15602084,0,0.157063755226764
15589805,0,0.0991749378742692
15720893,0,0.157304210605229
15641009,0,0.198763211806321
15605926,0,0.604429833028963
15805955,0,0.213542133114188
15801488,0,0.0198874005694829
15605918,0,0.401137792621346
15779711,0,0.10305016518589
15705620,0,0.135498993138683
15685357,0,0.0974863117090707
15570060,1,0.371536380982613
15582616,0,0.226277770399964
